,name,desc,class,link
590,Solid Cotton Nylon Slim Fit Men's Trousers,"Amp up your casual-wear wardrobe with this pair of slim-fit, button-closure, mid-rise men's trousers from Fratini in a classy, elegant shade. Crafted with cotton nylon fabric, it is super comfortable while you stay busy doing your errands.", Knit  India Category Regular  Cotton Nylon  Solid Pockets 5 Pockets Waist Rise Mid Rise  Slim Closure Type Button  Regular  Single  Casual Wear  Trousers,https://www.shoppersstop.com/fratini-solid-cotton-nylon-slim-fit-men-s-trousers/p-A22FRTRCN119BR/colorChange/A22FRTRCN119BR_TOBACCO?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D39&totalResultVal=24600&searchPageType=category
591,Mid Wash Cotton Blend Slim Fit Men's Jeans,., India Wash Mid Wash Waist Rise Mid Rise  Slim  Cotton Blend Closure Type Button  Regular  Casual Wear  Solid  Jeans  Woven,https://www.shoppersstop.com/life-mid-wash-cotton-blend-slim-fit-men-s-jeans/p-S23LFDEPPMS09/colorChange/S23LFDEPPMS09_MID_STONE?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D39&totalResultVal=24600&searchPageType=category
592,Solid Cotton Lycra Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Crew  Solid  Cotton Lycra  1  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/fratini-solid-cotton-lycra-regular-fit-men-s-t-shirt/p-S23VFSUPCRBK218/colorChange/S23VFSUPCRBK218_BLACK?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D39&totalResultVal=24600&searchPageType=category
593,Dark Wash Cotton Tapered Fit Men's Jeans,"These comfortable and stretchy jeans are cut in a slim-tapered silhouette, easy to pair, and make an impeccable choice for a casual day out.", India Wash Dark Wash Waist Rise Mid Rise  Tapered  Cotton Closure Type Button  Regular  Single  Casual Wear  Solid  Jeans,https://www.shoppersstop.com/u-s-polo-assn-denim-dark-wash-cotton-tapered-fit-men-s-jeans/p-S23UDJEN0647BLU/colorChange/S23UDJEN0647BLU_BLUE?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D39&totalResultVal=24600&searchPageType=category
594,Graphic Cotton Regular Fit T-Shirt,., India  T-Shirts  Knit  Half   Regular Neckline Crew  Graphic  Cotton  1  Casual Wear,https://www.shoppersstop.com/intune-graphic-cotton-regular-fit-t-shirt/p-S23M-CATSHK012/colorChange/S23M-CATSHK012_AQUA?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D39&totalResultVal=24600&searchPageType=category
595,Solid Cotton Blend Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Round Neck  Solid  Cotton Blend  Pack of 1  Sports,https://www.shoppersstop.com/infuse-solid-cotton-blend-regular-fit-men-s-t-shirt/p-A21IGH047/colorChange/A21IGH047_LIME_GREEN?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D39&totalResultVal=24600&searchPageType=category
596,Mid Wash Cotton Regular Fit Men's Jeans,., India Wash Mid Wash Waist Rise Mid Rise  Regular  Cotton Closure Type Button  Regular  Single  Casual Wear  Solid  Jeans,https://www.shoppersstop.com/levis-mid-wash-cotton-regular-fit-men-s-jeans/p-S2318298-1280BL/colorChange/S2318298-1280BL_BLACK?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D39&totalResultVal=24600&searchPageType=category
597,Solid Cotton Men's Track Pants,Give yourself a fashion makeover with these classy track pants from Stop. This goes well with a darker slim-fit t-shirt and sneakers for a breezy but stylish look for running errands.,Closure Type Elastic and Drawstring  India  Ankle   Regular  Woven  Casual Wear Waist Rise Mid Rise  Track Pants  Pack of 1  Cotton  Solid,https://www.shoppersstop.com/stop-solid-cotton-men-s-track-pants/p-A22SOBOSLTR5TE/colorChange/A22SOBOSLTR5TE_TEAL?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D39&totalResultVal=24600&searchPageType=category
598,Printed Cotton Regular Fit Men's Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Regular  Printed  Single  Casual Wear  Mens Neckline Collared,https://www.shoppersstop.com/pepe-printed-cotton-regular-fit-men-s-shirt/p-A22ALEXLSIPWHI/colorChange/A22ALEXLSIPWHI_WHITE?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D39&totalResultVal=24600&searchPageType=category
599,Printed Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Polo  Printed  Cotton  1  Casual Wear Collar Regular Collar  T-Shirts  Knit,https://www.shoppersstop.com/fratini-printed-cotton-regular-fit-men-s-t-shirt/p-S23VFAOPBG304/colorChange/S23VFAOPBG304_BEIGE?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D39&totalResultVal=24600&searchPageType=category
600,Stripes Cotton Regular Fit Men's Shirt,"Navy blue, cotton, stripes shirt by Fratini. This shirt is perfect for the summer, the lightweight fabric is breathable and makes for a great summer look. It has a regular collar, button down detail at the front, and a breast pocket.", Woven  Shirts  India  Cotton Collar Regular Collar  Full   Regular  Stripes  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/fratini-stripes-cotton-regular-fit-men-s-shirt/p-S23FLINSTP194NV/colorChange/S23FLINSTP194NV_NAVY?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
601,Textured Polyester Viscose Slim Fit Men's Jacket,., India  Polyester Viscose  Work Wear  Slim  Textured Closure Type Button Neckline Round Neck  Full  Collar Regular Collar  Jacket,https://www.shoppersstop.com/allen-solly-textured-polyester-viscose-slim-fit-men-s-jacket/p-A22A140LFK93532/colorChange/A22A140LFK93532_RED?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
602,Printed Cotton Blend Men's Occasion Wear Kurta Set,., India  Regular Collar Mandarin Collar  Full  Stretch Non-Stretch  Cotton Blend   Wear  Printed  Regular Closure Type Drawstring,https://www.shoppersstop.com/hangup-printed-cotton-blend-men-s-occasion-wear-kurta-set/p-A21HGK132AQUALI/colorChange/A21HGK132AQUALI_BEIGE?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
603,Printed Cotton Blend Regular Fit Men's Casual Shirt,., Woven  Shirts  India  Cotton Blend Collar Spread Collar  Full   Regular  Printed  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/riag-printed-cotton-blend-regular-fit-men-s-casual-shirt/p-S23RIPRFSH14/colorChange/S23RIPRFSH14_MULTI?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
604,Paisley Rayon Slim Fit Men's Co-Ord Set,"Rigo is an india originated brand designed for men and women offering cool gear odour-free casual wear/activewear / athleisure men wear tracksuit, sweatshirts and jackets and is made with ultra-fresh odour control technology which keeps the body fresh all the time. ated with high-quality printed rayon, this co-ord set has a slim fit, shirt with half sleeves, cuban collar neck, and shorts has elastic waistband with drawstring closure.the durability, odourless, and anti-fading properties of this co-ord set make it a must have in your wardrobe. Team up with casual shoes to get a fun, outdoor look, or club it with loafers to give it a laid-back and easy-going look. This stitched-to-perfection co-ord set celebrates passion, style, reliability, affordability, and comfort.", Half   India  Sets  Woven  Regular  Single  Rayon  Paisley Closure Type Elastic and Drawstring  Slim Waist Rise Mid Rise Wash Clean Look  Casual Wear Collar Button Down Collar Neckline Collared,https://www.shoppersstop.com/rigo-paisley-rayon-slim-fit-men-s-co-ord-set/p-S23SET02231009/colorChange/S23SET02231009_BLUE?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
605,Mens Printed Socks,"Bring a change in your accessory collection by opting for this pair of socks, from the house of Jockey. It features a printed pattern while being available in different shades to help them score high on the versatility and style quotient. Moreover, it is crafted with good quality fabric which will keep your feet at ease throughout the day.", Knit  Casual Wear  No Show  India Category Socks  Pack of 1  Modal  Printed,https://www.shoppersstop.com/jockey-mens-printed-socks/p-202234572/colorChange/202234572_BLACK?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
606,Knitted Cotton Nylon Spandex Men's No Show Socks,"Dark grey, knitted, cotton nylon spandax, no show/ loafer socks by Life. These socks are durable and have been made to bring you comfort on a daily basis.", Casual Wear  India  Single  Cotton Nylon Spandex  Knit,https://www.shoppersstop.com/life-knitted-cotton-nylon-spandex-men-s-no-show-socks/p-S23LFNSHOW03/colorChange/S23LFNSHOW03_BLACK?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
607,Printed Cotton Relaxed Fit Men's T-Shirts,., India  Half   Relaxed  Printed  Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/life-printed-cotton-relaxed-fit-men-s-t-shirts/p-S23LFCHRGRT18WH/colorChange/S23LFCHRGRT18WH_WHITE?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
608,Solid Cotton Regular Fit Men's T-Shirt,Ace weekend dressing in this blue print polo neck t-shirt from allen solly by allen solly., India  Half   Regular Neckline Polo  Solid  Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/allen-solly-solid-cotton-regular-fit-men-s-t-shirt/p-S23KPQRGFW13264/colorChange/S23KPQRGFW13264_BLUE?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
609,Printed Cotton Slim Fit Men's Casual Wear Tie Dye Kurta,Add an ethnic touch to your look with this stylish white and green printed kurta from BANDEYA. Sport this trendy piece with a churidar and matching loafers for a simple yet stunning evening ensemble., India  Full  Category Indianwear  Cotton  Casual Wear  Printed  Slim  Mens,https://www.shoppersstop.com/bandeya-printed-cotton-slim-fit-men-s-casual-wear-tie-dye-kurta/p-SS22LKTIENDYEGR/colorChange/SS22LKTIENDYEGR_GREEN?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
610,Stripes Cotton Blend Regular Fit Mens T-Shirt,"Navy blue, cotton-blend, regular fit t-shirt by Stop. This t-shirt has a stiff collar, horixontal stripes, and button-down detailing at the neckline. It is the perfect smart casual piece in your wardrobe.", India  Half   Regular Neckline Polo  Stripes  Cotton Blend  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-stripes-cotton-blend-regular-fit-mens-t-shirt/p-A22STSTR208CTNY/colorChange/A22STSTR208CTNY_NAVY?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
611,Plus Size Men's Casual Striped Full Sleeved Shirt With Regular Collar,Plus Size Men's Casual Striped Full Sleeved Shirt with Regular Collar, Woven  Shirts  India  Cotton  Cuff   Regular  Stripes  Single  Casual Wear  Regular Neckline Collared,https://www.shoppersstop.com/u-r-you-plus-size-men-s-casual-striped-full-sleeved-shirt-with-regular-collar/p-S23URUMST229/colorChange/S23URUMST229_PEACH?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
612,Jacquard Polyester Slim Fit Men's Work Wear Jacket,., India  Polyester  Work Wear  Slim  Jacquard Closure Type Button  Single  Full   Jacket,https://www.shoppersstop.com/van-heusen-jacquard-polyester-slim-fit-men-s-work-wear-jacket/p-A22BZCSLF740108/colorChange/A22BZCSLF740108_NAVY?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
613,Checks Cotton Slim Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Slim  Checks  Single  Casual Wear  Neckline Round Neck,https://www.shoppersstop.com/louis-philippe-sports-checks-cotton-slim-fit-men-s-casual-shirt/p-A22SFCSSBV64871/colorChange/A22SFCSSBV64871_BROWN?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
614,Printed Cotton Slim Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Slim  Printed  Single  Casual Wear Design Solid  Neckline Round Neck,https://www.shoppersstop.com/louis-philippe-sports-printed-cotton-slim-fit-men-s-casual-shirt/p-A22SFCSSBP71234/colorChange/A22SFCSSBP71234_WHITE?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
615,Solid Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Round Neck  Solid  Cotton  Casual Wear Collar Regular Collar   T-Shirts,https://www.shoppersstop.com/adidas-solid-cotton-regular-fit-men-s-t-shirt/p-AW22HK91601/colorChange/AW22HK91601_White?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
616,Solid Cotton Polyester Regular Fit Men's Joggers,., India  Active Wear  50% Cotton 50% Polyester�  Regular  Single,https://www.shoppersstop.com/infuse-solid-cotton-polyester-regular-fit-men-s-joggers/p-A21INF055/colorChange/A21INF055_BLACK?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
617,Patterned Cotton Regular Fit Men's T-Shirt,"Look dashing in this polo neck half sleeves t-shirt with an unconventional attractive lay of colour across the shoulders and chest. Feel comfortable in this tee crafted with soft, breathable cotton. Set forth teaming it up with a pair of denim pants or trousers along with sneakers.", India  Half   Regular  ed  Cotton Collar Regular Collar  Mens,https://www.shoppersstop.com/stop-patterned-cotton-regular-fit-men-s-t-shirt/p-S22STBLOCKPOLO3/colorChange/S22STBLOCKPOLO3_PEACH?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
618,Solid Nylon Men's Trunks,., India  Knit  Essential  Trunk  Pack of 1  Nylon  Solid,https://www.shoppersstop.com/jockey-solid-nylon-men-s-trunks/p-205533122/colorChange/205533122_BLUE?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
619,Solid Cotton Regular Fit T-Shirt,., India  T-Shirts  Knit  Half   Regular Neckline Crew  Solid  Cotton  1  Casual Wear,https://www.shoppersstop.com/intune-solid-cotton-regular-fit-t-shirt/p-S23M-CATSHK010/colorChange/S23M-CATSHK010_NAVY?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
620,Solid Cotton Men's Briefs,., India  Knit  Essential  Brief  Pack of 2  Cotton  Solid,https://www.shoppersstop.com/jockey-solid-cotton-men-s-briefs/p-3939437/colorChange/3939437_WHITE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
621,Solid Nylon Men's Shorts,"Elevate your everyday style with these smart Solid Nylon Men's Shorts. White in colour, these men’s shorts feature a tasteful solid pattern. Made from nylon, these men’s shorts feature a comfy regular fit. Style these with a simple T-shirt and white sneakers for a complete look.", India Category Shorts  Knee length  Pack of 1  Nylon  Solid Closure Type Elastic & Drawstring  Regular Wash Light Wash Distress Clean  Casual Wear,https://www.shoppersstop.com/life-solid-nylon-men-s-shorts/p-S21183SWSH330W/colorChange/S21183SWSH330W_WHITE?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
622,Solid Polyester Men's Festive Wear Nehru Jacket,"Choose this elegant, solid, slim-fit men's Nehru jacket from Infuse stitched in a versatile polyester fabric for an exclusive look. The rich printed motifs all over the body add to the chic look.", Nehru Jackets Neckline Collar Neck  Woven  India  Single Collar Nehru Collar  Sleeveless  Polyester  Festive Wear  Solid  Slim Closure Type Button Wash Clean Look,https://www.shoppersstop.com/infuse-solid-polyester-men-s-festive-wear-nehru-jacket/p-AW22INFMJK074/colorChange/AW22INFMJK074_GREEN?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
623,Solid Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Polo  Solid  Cotton  Single  Casual Wear  T-Shirts,https://www.shoppersstop.com/allen-solly-solid-cotton-regular-fit-men-s-t-shirt/p-S23KPORGFL84936/colorChange/S23KPORGFL84936_BLACK?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
624,Stripes Cotton Linen Blend Slim Fit Mens Casual Shirt,"Stripes are here to stay, and we know how to make them stay with class. This beautiful blue shirt is such a relief for eyes in these summer days. The collar adds on to the class the shirt has to offer. Made with Cotton and Linen, this shirt will help you say bye to the harsh hot days even while you are winning the style game. It is very light-weight which allows your skin to breathe more easily. The piece is designed for slim-fit wear allowing to accentuate your silhouette. Pair it with black or blue trousers and you have a look for yourself which is classy, formal, and above all, comfortable. Don�t forget to add a pair of glasses to save yourself from the harshness of the hot days. The piece makes for a great formal outfit allowing you to sway meeting away with your confidence.", Woven  Shirts  India  Cotton Linen Blend Collar Regular Collar  Half   Slim  Stripes  Single  Casual Wear  Neckline Collared,https://www.shoppersstop.com/javinishka-stripes-cotton-linen-blend-slim-fit-mens-casual-shirt/p-A22CLS04/colorChange/A22CLS04_MULTI?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D40&totalResultVal=24600&searchPageType=category
625,Solid Cotton Blend Regular Fit Men's Work Wear Shirt,RIAG - BY RISHABH AGARWAL are the Mens Wear Manufacturer brand Based In Gurgaon. From Casual and formal shirts to kurta and kurta sets and nehru jackets you can get it all under one brand. Feel The Richness Of  and Comfort.. Feel Free to Connect With Us on 9910015110, Shirts  Knit  India  Cotton Blend Collar Spread Collar  Full   Regular  Solid  Single  Work Wear,https://www.shoppersstop.com/riag-solid-cotton-blend-regular-fit-men-s-work-wear-shirt/p-S23RIFSHSKY/colorChange/S23RIFSHSKY_LIGHT_BLUE?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
626,Solid Cotton Linen Blend Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Polo  Solid  Cotton-Linen Blend  1  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/tommy-hilfiger-solid-cotton-linen-blend-regular-fit-men-s-t-shirt/p-S23S23HMKT414/colorChange/S23S23HMKT414_WHITE?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
627,Solid Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Round Neck  Solid  Cotton  Casual Wear Collar Regular Collar   T-Shirts,https://www.shoppersstop.com/adidas-solid-cotton-regular-fit-men-s-t-shirt/p-AW22HK91911/colorChange/AW22HK91911_Grey?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
628,Printed Cotton Polyester Regular Fit Men's Shorts,., India  Pack of 1  59% Cotton 41% Polyester  Printed  Regular Stretch Non-Stretch  Casual Wear Collection Casual Wear,https://www.shoppersstop.com/infuse-printed-cotton-polyester-regular-fit-men-s-shorts/p-AW21SH003/colorChange/AW21SH003_ECRU?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
629,Typographic Cotton Blend Regular Fit Men's Casual Trousers,"These Joggers are made with terry cotton  which provides the highest level of softness and comfort during you're intense workouts. When you think of style as well as comfort at the same time, this pair of joggers can match both the criterion.this pair of joggers is an ideal combination of comfort and strength all the year round. Moreover, it sports a slim fit design which makes you look smart and cool.", Knit Wash Clean Look  India  Cotton Blend  Typographic Waist Rise Mid Rise  Regular Closure Type Drawstring  Regular  Single  Casual Wear  Trousers,https://www.shoppersstop.com/rigo-typographic-cotton-blend-regular-fit-men-s-casual-trousers/p-A22JR09221044/colorChange/A22JR09221044_BLACK?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
630,Solid Linen Regular Fit Men's Casual Shirt,"This is a premium quality, 100% linen shirt in a classic fit to give you utmost comfort. Linen fabric and normal soft finish makes it easy on your body. Woven with strongest fibres makes the shirt snag resistant even when rubbed with rough surface. Its full sleeves gives your hands the maximum coverage. French placket styling & Barrel pocket complement the overall appearance. Wear it with your favourite denim or regular trouser.", Woven  Shirts  India  Linen Collar Classic Collar  Full   Regular  Solid  Single  Casual Wear  Neckline Collared,https://www.shoppersstop.com/kingdom-of-white-solid-linen-regular-fit-men-s-casual-shirt/p-KOWLI1R0001/colorChange/KOWLI1R0001_WHITE?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
631,Solid Nylon Men's Briefs,., India  Knit  Essential  Brief  Pack of 1  Nylon  Solid,https://www.shoppersstop.com/jockey-solid-nylon-men-s-briefs/p-205533120/colorChange/205533120_BLUE?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
632,Men's Stretch Solid Vest,BUFASHIONV/INKBL/S/NCL, India Waist High Rise  Regular  Regular  Knit  Essential Category Vest  Vest  Pack of 1  Cotton  Solid,https://www.shoppersstop.com/jockey-men-s-stretch-solid-vest/p-9083660/colorChange/9083660_WHITE?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
633,Checks Polyester Blend Slim Fit Men's Trousers,., Trousers  India  Polyester Blend  Checks Waist Rise Mid Rise  Slim Closure Type Front Zip  Regular  Work Wear ,https://www.shoppersstop.com/park-avenue-checks-polyester-blend-slim-fit-men-s-trousers/p-A22PATQ07062-G6/colorChange/A22PATQ07062-G6_GREY?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
634,Solid Poly Silk Men's Festive Wear Kurta,., India  Full  Category Indianwear  Poly Silk  Festive Wear  Solid  Slim  Mens,https://www.shoppersstop.com/bandeya-solid-poly-silk-men-s-festive-wear-kurta/p-A21SULDKSKLK-13/colorChange/A21SULDKSKLK-13_ROYAL_BLUE?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
635,Printed Polyester Regular Fit Men's Active Wear T-Shirt,., India  Half   Regular Neckline Crew  Printed  100%Polyester  Pack of 1  Active Wear,https://www.shoppersstop.com/infuse-printed-polyester-regular-fit-men-s-active-wear-t-shirt/p-AW21ATEE001/colorChange/AW21ATEE001_BURNT_ORANGE?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
636,Checks Cotton Regular Fit Men's Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Regular  Checks  Work Wear  Neckline Round Neck,https://www.shoppersstop.com/allen-solly-checks-cotton-regular-fit-men-s-shirt/p-A22SFTSPPL77610/colorChange/A22SFTSPPL77610_BEIGE?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
637,Textured Cotton Regular Fit Men's Shirt,"White, cotton, regular fit shirt by Stop. Having a plain white shirt in your closet is a must. It can be dressed up, dressed down, and has become an everyday staple. Pair it with trousers, jeans, chinos, you name it! This shirt has a stiff collar, button down closure at the front, and a classic silhouette.", Shirts Neckline Collared  Woven  India  Cotton Collar Regular Collar  Full   Regular  Textured  Single  Formal Wear  Calf ,https://www.shoppersstop.com/stop-textured-cotton-regular-fit-men-s-shirt/p-S23STCOREWHT26/colorChange/S23STCOREWHT26_WHITE?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
638,Printed Cotton Regular Fit Mens T-Shirt,., India Collection Casual Wear Stretch Non- Stretch  Half   Regular Neckline Crew  Printed  Cotton  Pack of 1  Casual Wear,https://www.shoppersstop.com/life-printed-cotton-regular-fit-mens-t-shirt/p-S21183MPRN08IB/colorChange/S21183MPRN08IB_INK_BLUE?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D41&totalResultVal=24600&searchPageType=category
